date,open,high,low,close,volume,SMA
2024-09-11,571.2000122070312,572.4099731445312,561.0700073242188,566.9600219726562,809200.0,570.1880126953125
2024-09-12,565.0,568.969970703125,563.9000244140625,568.27001953125,739400.0,570.1240112304688
2024-09-13,567.0,572.4600219726562,564.530029296875,569.9099731445312,638800.0,570.7800048828125
2024-09-16,574.4099731445312,577.0,568.989990234375,572.9199829101562,597700.0,570.05
2024-09-17,566.6599731445312,568.1099853515625,563.5999755859375,567.010009765625,739900.0,569.0140014648438
2024-09-18,566.3200073242188,569.5399780273438,562.280029296875,565.489990234375,731700.0,568.7199951171875
2024-09-19,566.469970703125,567.530029296875,562.1599731445312,565.1799926757812,917500.0,568.1019897460938
2024-09-20,563.0800170898438,573.5,562.9400024414062,571.9199829101562,3794400.0,568.5039916992188
2024-09-23,571.5,581.75,570.8200073242188,580.510009765625,884500.0,570.0219970703125
2024-09-24,578.9299926757812,581.1599731445312,576.1500244140625,578.6300048828125,690100.0,572.34599609375
2024-09-25,581.5599975585938,583.75,576.8599853515625,577.9400024414062,844500.0,574.8359985351562
2024-09-26,575.0,582.530029296875,574.4400024414062,577.4000244140625,746200.0,577.2800048828125
2024-09-27,577.6500244140625,584.0700073242188,575.3300170898438,582.3599853515625,848100.0,579.3680053710938
2024-09-30,584.1400146484375,584.9500122070312,579.2100219726562,584.5599975585938,974900.0,580.1780029296875
2024-10-01,586.1199951171875,611.489990234375,581.9099731445312,605.8599853515625,2356200.0,585.6239990234375
2024-10-02,604.9400024414062,610.0,601.4199829101562,603.2000122070312,1192500.0,590.6760009765625
2024-10-03,604.4400024414062,609.0,601.0,605.8200073242188,856600.0,596.3599975585937
2024-10-04,603.6599731445312,606.2899780273438,599.3200073242188,605.1300048828125,559800.0,600.9140014648438
2024-10-07,607.0,611.5900268554688,604.0,605.5399780273438,1102200.0,605.1099975585937
2024-10-08,607.219970703125,610.75,603.0900268554688,608.0499877929688,571800.0,605.547998046875
2024-10-09,606.7100219726562,607.1400146484375,603.02001953125,605.1099853515625,543800.0,605.9299926757812
2024-10-10,606.1099853515625,607.2899780273438,596.219970703125,597.489990234375,853700.0,604.2639892578125
2024-10-11,600.5800170898438,604.5499877929688,600.0900268554688,604.1699829101562,526000.0,604.0719848632813
2024-10-14,606.0,611.989990234375,603.780029296875,610.8699951171875,562300.0,605.13798828125
2024-10-15,612.5,614.6199951171875,603.719970703125,605.0,849600.0,604.5279907226562
2024-10-16,603.0,613.010009765625,602.6199951171875,612.8300170898438,549200.0,606.0719970703125
