date,open,high,low,close,volume
2024-08-16,551.4199829101562,555.02001953125,551.260009765625,554.3099975585938,44430700.0
2024-08-19,554.72998046875,559.6099853515625,553.8599853515625,559.6099853515625,39121800.0
2024-08-20,559.1500244140625,560.8400268554688,557.3300170898438,558.7000122070312,33732300.0
2024-08-21,559.77001953125,562.1099853515625,554.72998046875,560.6199951171875,41514600.0
2024-08-22,562.5599975585938,563.1799926757812,554.97998046875,556.219970703125,56121500.0
2024-08-23,559.530029296875,563.0900268554688,557.2899780273438,562.1300048828125,50639400.0
2024-08-26,563.1799926757812,563.9099731445312,559.0499877929688,560.7899780273438,35788600.0
2024-08-27,559.489990234375,562.0599975585938,558.3200073242188,561.5599975585938,32693900.0
2024-08-28,561.2100219726562,561.6500244140625,555.0399780273438,558.2999877929688,41066000.0
2024-08-29,560.3099975585938,563.6799926757812,557.1799926757812,558.3499755859375,38715200.0
2024-08-30,560.77001953125,564.2000122070312,557.1400146484375,563.6799926757812,62700100.0
2024-09-03,560.469970703125,560.8099975585938,549.510009765625,552.0800170898438,60600100.0
2024-09-04,550.2000122070312,554.4299926757812,549.4600219726562,550.9500122070312,47224900.0
2024-09-05,550.8900146484375,553.7999877929688,547.0999755859375,549.6099853515625,44264300.0
2024-09-06,549.9400024414062,551.5999755859375,539.4400024414062,540.3599853515625,68493800.0
2024-09-09,544.6500244140625,547.7100219726562,542.6799926757812,546.4099731445312,40445800.0
2024-09-10,548.3599853515625,549.1500244140625,543.3800048828125,548.7899780273438,36394600.0
2024-09-11,548.7000122070312,555.3599853515625,539.9600219726562,554.4199829101562,75248600.0
2024-09-12,555.010009765625,559.4000244140625,552.739990234375,559.0900268554688,51892700.0
2024-09-13,559.7100219726562,563.030029296875,559.4500122070312,562.010009765625,39310500.0
2024-09-16,561.739990234375,563.1099853515625,559.9000244140625,562.8400268554688,36656100.0
2024-09-17,565.0999755859375,566.5800170898438,560.7899780273438,563.0700073242188,49321000.0
2024-09-18,563.739990234375,568.6900024414062,560.8300170898438,561.4000244140625,59044900.0
2024-09-19,571.010009765625,572.8800048828125,568.0800170898438,570.97998046875,75315500.0
2024-09-20,567.8400268554688,569.3099975585938,565.1699829101562,568.25,77503100.0
2024-09-23,569.3400268554688,570.3300170898438,568.0999755859375,569.6699829101562,44116900.0
2024-09-24,570.47998046875,571.3599853515625,567.5999755859375,571.2999877929688,46805700.0
2024-09-25,571.1400146484375,571.8900146484375,568.9099731445312,570.0399780273438,38428600.0
2024-09-26,574.3800048828125,574.7100219726562,569.9000244140625,572.2999877929688,48336000.0
2024-09-27,573.3900146484375,574.219970703125,570.4199829101562,571.469970703125,42100900.0
2024-09-30,570.4199829101562,574.3800048828125,568.0800170898438,573.760009765625,63557400.0
2024-10-01,573.4000244140625,574.0599975585938,566.0,568.6199951171875,72668800.0
2024-10-02,567.7100219726562,569.9000244140625,565.27001953125,568.8599853515625,38097800.0
2024-10-03,567.3599853515625,569.7999877929688,565.489990234375,567.8200073242188,40846500.0
2024-10-04,572.3499755859375,573.3599853515625,568.0999755859375,572.97998046875,42939100.0
2024-10-07,571.2999877929688,571.9600219726562,566.6300048828125,567.7999877929688,49964700.0
2024-10-08,570.4199829101562,573.780029296875,569.530029296875,573.1699829101562,37398700.0
2024-10-09,573.1599731445312,577.7100219726562,572.5499877929688,577.1400146484375,37912200.0
2024-10-10,575.77001953125,577.5800170898438,574.489990234375,576.1300048828125,44138100.0
2024-10-11,576.0499877929688,580.3300170898438,575.9099731445312,579.5800170898438,42268000.0
2024-10-14,581.219970703125,585.27001953125,580.72998046875,584.3200073242188,36217200.0
2024-10-15,584.5900268554688,584.9000244140625,578.5399780273438,579.780029296875,54111400.0
2024-10-16,579.780029296875,582.8200073242188,578.9600219726562,582.2999877929688,30606126.0
